num,name,smiles
2472,ChemBL,CCN(CC)C(c(cc1)cc(O)c1C1=CC2(CCNCC2)Oc2c1cccc2)=O
2473,ChemBL,CCC(CO)NC([C@@H](CN(C)[C@@H]1Cc2cn3C)C=C1c1c2c3ccc1)=O
2474,ChemBL,CCN(CC)C(N[C@@H](C1)CN(C)[C@H](Cc2c[nH]3)[C@H]1c1c2c3ccc1)=O
2475,ChemBL,CC(C)(CC(CNc1cccc2nc(C)ccc12)(C(F)(F)F)O)c1c2OCCc2cc(F)c1
2476,ChemBL,Cc1[n+](CCCCCCCCCC[n+](c2ccccc22)c(C)cc2N)c2ccccc2c(N)c1
2477,ChemBL,Cc1nc2ccccc2c(NCCCCCCCCCCNc2cc(C)nc3ccccc23)c1
2478,ChemBL,Cn1nccc1-c(cc(cc1)NC(c2cc(OC)ccc2)=O)c1OCCN1CCOCC1
2479,ChemBL,CCCC(N(CCC1)CCN1c(nc(c1c2)N)nc1cc(OC)c2OC)=O
2480,ChemBL,CCNC(OC(CC1)CCN1c(c1c2)nncc1cc(OC)c2OC)=O
2481,ChemBL,Cc(n1CC(CN2CCOCC2)O)ncc1[N+]([O-])=O
2482,ChemBL,Cc1c(CNC(N(CCC2)C2C(N(C)C)=O)=O)ccc(C(N(CCCC2)c3c2cccc3)=O)c1
2483,ChemBL,COc(cc(c1c2)ncnc1Nc(cc1)cc(Cl)c1F)c2OCCCN1CCOCC1
2484,ChemBL,Cc(nc1C)cc(NCCN(CC2)CCN2C(c2ccccc2)c2ccccc2)c1[N+]([O-])=O
2485,ChemBL,CCOC(Nc(cc1)cc2c1Sc(cccc1)c1N2C(CCN1CCOCC1)=O)=O
2486,ChemBL,COc1ccc(C(C(N2CCCN(CC3)CCC3c3ccccc3)=O)(c3ccccc3)NC2=O)cc1
2487,ChemBL,NS(c(cc1)ccc1N1CCN(CC[C@@H]2OCCc3c2cccc3)CC1)(=O)=O
2488,ChemBL,Cc1c(CS(c2nc(cc(CCO3)c3c3)c3[nH]2)=O)cccc1OCCCOC
2489,ChemBL,CC(Nc(cc1)ccc1C1=N[C@@H](CCN(C)C2)[C@@H]2c(cc2OC)c1cc2OC)=O
2490,ChemBL,CN(C)S(N[C@@H](C1)CN(C)[C@H](Cc2cn3C)[C@H]1c1c2c3ccc1)(=O)=O
2491,ChemBL,CCN(CC1)CCN1c(cc(c1c2)N(C3CC3)C=C(C(O)=O)C1=O)c2F
2492,ChemBL,[O-][n+]1cccc(/C(/Cl)=N/OCC(CN2CCCCC2)O)c1
2493,ChemBL,C[C@]12c(cc(cc3)OC(NC)=O)c3N(C)[C@H]1ON(C)CC2
2494,ChemBL,CCOC(NP(N1C(C)(C)C1)(N1C(C)(C)C1)=O)=O
2495,ChemBL,Cc1ncc(/C=C/C(NCCCCN(CC2)CCN2C(c2ccccc2)c2ccccc2)=O)cc1
2496,ChemBL,CN(C1CCN(CC(COc(cc2)cc(F)c2F)O)CC1)c1nc(cccc2)c2s1
2497,ChemBL,CN(C1CCN(CC(COc(cc2)ccc2F)O)CC1)c1nc(cccc2)c2s1
2498,ChemBL,CC1=N[C@@]([C@](C2)(CC3)CC[C@@H]3OC)(c3c2ccc(-c2cncc(C#CC)c2)c3)N=C1N
2499,ChemBL,Cn1c2cccc([C@H]3[C@H](C4)N(C)C[C@@H](CNC(OCc5ccccc5)=O)C3)c2c4c1
2500,ChemBL,OC(CCCN(CC1)CCC1OC(c(cc1)ccc1Cl)c1ncccc1)=O
2501,ChemBL,OCCOCCN(CC1)CCN1C1=Nc(cccc2)c2Sc2c1cccc2
2502,ChemBL,CCN(C(c1c2cccc1)Nc(cc1)ccc1OCCN1CCCCC1)C2=O
2503,ChemBL,Cc([nH]c1c2)c(CCN(CC3)CCN3c3ccccc3)c1cc(OC)c2OC
2504,ChemBL,CC(C)Nc(nc1Cl)nc(N2CCN(C)CC2)c1SC
2505,ChemBL,CCOc(cc1)cc([nH]2)c1nc2SCCN1CCOCC1
2506,ChemBL,CNC(CCN1CCN(CC/C=C2\c(cc(cc3)Cl)c3Sc3c2cccc3)CC1)=O
2507,ChemBL,Cc1c(C2CCN(CCCC(c(cc3)ccc3F)=O)CC2)c(ccc(OC)c2)c2[nH]1
2508,ChemBL,CC(C)c1c(C(c(cc2)ccc2OCCCNC(C)(C)C)=O)n(cccc2)c2c1
2509,ChemBL,N#Cc(cc1)cc2c1Sc(cccc1)c1N2CCCN(CC1)CCC1O
2510,ChemBL,NC(C(CCN1CC(CCC2)N2CC1)(c1ccccc1)c1ccccc1)=O
2511,ChemBL,CN([C@H](CC1)C2)[C@@H]1C[C@H]2OC(C(c1ccccc1)O)=O
2512,ChemBL,OCCN1CCN(CC/C=C2\c(cc(cc3)Cl)c3Sc3c2cccc3)CC1
2513,ChemBL,OCCN1CCN(CC/C=C2/c(cc(cc3)Cl)c3Sc3c2cccc3)CC1
2514,ChemBL,CN(C)[C@](CC1)(CC[C@@]11OCCc2c1[nH]c(cc1)c2cc1F)c1ccccc1
2515,ChemBL,CCCN(CCC1)C2C1c(cc(cc1)O)c1OC2
2516,ChemBL,C[N+](C)(C)C(CC1)CCC1C(c1cccs1)(c1cccs1)O
2517,ChemBL,CCC(CC1)(CC2N1CCc1c2cc(C)cc1)O
2518,ChemBL,C[C@H](c(cc1)cc(Oc2cc(C(N(C)C)=O)ccc2)c1[N+]([O-])=O)OP(N1CC1)(N1CC1)=O
2519,ChemBL,[O-][N+](O[C@H](CO[C@H]12)[C@@H]1OC[C@@H]2O[N+]([O-])=O)=O
2520,ChemBL,CCC(N(C1(CCN(CCN2N=NN(CC)C2=O)CC1)c1ccccc1)c(cccc1)c1F)=O
2521,ChemBL,CCOC([C@H](CC(C)C)N(C)S(c1ccc(Cn2c(ccnc3)c3nc2C)cc1)(=O)=O)=O
2522,ChemBL,CN(CCCCCCN(C)C(Oc1c[n+](C)ccc1)=O)C(Oc1c[n+](C)ccc1)=O
2523,ChemBL,CCC(N1CC)=NN(CCCN(CC2)CCN2c2cccc(Cl)c2)C1=O
2524,ChemBL,CCOC(c(cc1)ccc1OCCC(CC1)CCN1c1nnc(C)cc1)=O
2525,ChemBL,CCCOC(C(C(N1CC1)=C(C1=O)OCCC)=O)=C1N1CC1
2526,ChemBL,O=C(CN(CC1)CC(COc(cc2)cc3c2OCO3)C1c(cc1)ccc1F)c(cc1)ccc1F
2527,ChemBL,CC(C)c(cc1)ccc1C(N(C)CCN(CC1)CCN1c1c2occc2ccc1)=O
2528,ChemBL,Cc1noc(CCCCCCCOc(cc2)ccc2C2=NCCO2)c1
2529,ChemBL,CN([C@@H](CC1)C[C@@H]2OC(c3ccccc3)=O)[C@H]1[C@H]2C(OC)=O
2530,ChemBL,CCOCCn1c(N2CCN(C)CCC2)nc2c1cccc2
2531,ChemBL,CCOC(/C=C(/N(C)C1=O)\S[C@@H]1N1CCCCC1)=O
2532,ChemBL,CCOC(/C=C(/N(C)C1=O)\SC1N1CCCCC1)=O
2533,ChemBL,O=C1OC(CCN2CCCCC2)OC1(c1ccccc1)c1ccccc1
2534,ChemBL,O=C(C1CCCCC1)N(CC1N2CCCc3c1cccc3)CC2=O
2535,ChemBL,CCCCCCOc1nsnc1C1=CCCN(C)C1
2536,ChemBL,[O-]P([N+]1(CCCl)CC1)([N+]1(CCCl)CC1)=O
2537,ChemBL,CN1CCN(CCCN2c(cc(cc3)Cl)c3Sc3c2cccc3)CC1
2538,ChemBL,N#Cc(cc1)cc2c1Oc(cccc1)c1C1=C2CCN(CC2CCCC2)CC1
2539,ChemBL,COc1cc(CCN(CC2)C3CC2c(cc2)ccc2Cl)c3cc1OC
2540,ChemBL,CN1CCN(CCCN2c(cccc3)c3Sc3c2cccc3)CC1
2541,ChemBL,CCCCCCSc1nsnc1C1=CCCN(C)C1
2542,ChemBL,O=C(CCCN1CC(CCC2)N2CC1)c(cc1)ccc1F
2543,ChemBL,Cc1cc(C(O[C@@H]2C[C@H](CC3)N(C)[C@H]3C2)=O)cc(C)c1
2544,ChemBL,C/C=C(\C)/C(O[C@H]1C[C@H](CC2)N(C)[C@H]2C1)=O
2545,ChemBL,C/C=C(\C)/C(O[C@@H]1C[C@H](CC2)N(C)[C@H]2C1)=O
2546,ChemBL,CN(CC1)CCN1C(C1)c(cc(cc2)SC)c2Sc2c1cccc2
2547,ChemBL,C[N+]1(C)[C@@H]2C[C@H](CC(c3ccccc3)(c3ccccc3)C#N)C[C@H]1CC2
2548,ChemBL,CCN([C@H](CC1)C2)[C@@H]1C[C@H]2OC(c1ccccc1)c1ccccc1
2549,ChemBL,CN([C@@H](CC1)C2)[C@H]1[C@H](COC)[C@H]2c(cc1)cc(Cl)c1Cl
2550,ChemBL,CCn1c(cccc2)c2c2c1C(C)(CCN(C)C)SCC2
2551,ChemBL,O=C(CCCN1CC(CC2)CCC2C1)c(cc1)ccc1F
2552,ChemBL,C(CC1)CCC1(c1cccs1)N1CCCCC1
2553,ChemBL,CC(C(N1CCCC1)=O)(c(cc1)cc2c1n(C)c(CNc(cc1)ccc1C(N)=N)n2)NCC(O)=O
2554,ChemBL,Cc(c(C)c1)cc(N2C[C@@H]([C@@H]([C@@H](CO)O)O)O)c1N=C(C(N1)=O)C2=NC1=O
2555,ChemBL,CN(c1c(C(N2C)=O)n(CCCNCC(c3cc(O)cc(O)c3)O)cn1)C2=O
2556,ChemBL,Cc1ncc(CO)c(C2SCCC(C(O)=O)N2)c1O
2557,ChemBL,Cc1cc(C(NCCc(cc2)ccc2S(NC(NN2CCCCCC2)=O)(=O)=O)=O)no1
2558,ChemBL,OP(CN(c(cc(c(C(F)(F)F)c1)N2CCOCC2)c1NC1=O)C1=O)(O)=O
2559,ChemBL,CN(C)CCNc(ccc1c2c(-c3c4ccnc3)nn1CCNCCO)c2C4=O
2560,ChemBL,COC(CS[C@@H]1[C@@H]2NC([C@@H](C3=CCC=CC3)N)=O)=C(C(O)=O)N1C2=O
2561,ChemBL,CC(C)C(C(N1)=O)=CN([C@@H](C2)O[C@H](CO)[C@H]2O)C1=O
2562,ChemBL,CCN(CC)CCNC(c1c(C)[nH]c2c1CCC/C2=C(\c(cc(cc1)F)c1N1)/C1=O)=O
2563,ChemBL,Cc1nc2ccccc2c(NC(NCCN(CC2)CCC2(Cc2ccccc2)O)=O)c1
2564,ChemBL,CN(CC1)C(CO)C1c(c(OC(c(cccc1)c1Cl)=C1)c(c(O)c2)C1=O)c2O
2565,ChemBL,CN(CC[C@H]1c(c(OC(c(cccc2)c2Cl)=C2)c(c(O)c3)C2=O)c3O)C[C@@H]1O
2566,ChemBL,CN(CC1)C(CO)C1c(c(OC(c1ccccc1)=C1)c(c(O)c2)C1=O)c2O
2567,ChemBL,CC[C@@H](CO)NC([C@@H](CN(C)[C@@H]1Cc2c[nH]3)C=C1c1c2c3ccc1)=O
2568,ChemBL,CCCc1cc([C@H]([C@H](CC2)NC3)c(cc4O)c2cc4O)c3s1
2569,ChemBL,Cc(cc1C)cc(C)c1/N=C(\C=C1N2CCc(cc3OC)c1cc3OC)/N(CCNC(N)=O)C2=O
2570,ChemBL,CCN(C=C(C(O)=O)C(c1c2)=O)c1cc(N(CC1)CCN1C(CCC(O)=O)=O)c2F
2571,ChemBL,CN(CCO)CC(Cn1c(C(N(C)C(N2C)=O)=O)c2nc1)O
2572,ChemBL,CNC(CN(CC1)CCC1Oc(cc1c(Nc2cccc(Cl)c2F)ncnc1c1)c1OC)=O
2573,ChemBL,CN(c(cc(cc1)-c2ccc(C[C@@H](C#N)NC([C@H]3OCCCNC3)=O)cc2)c1O1)C1=O
2574,ChemBL,Nc1ncnc(OCCN2c3ccc([C@H]4CC[C@H](CC(O)=O)CC4)cc3)c1C2=O
2575,ChemBL,O=S1(NCN(CN(CC2)CNS2(=O)=O)CC1)=O
2576,ChemBL,C[C@@H](CO)NC([C@](C)(CC1)Cc(cccc2)c2N1C(c(cc1)c(C)cc1-n1nc(C)cc1)=O)=O
2577,ChemBL,COc(cc1)c(CN[C@@H]2[C@H](c3ccccc3)NCCC2)cc1-n1nnnc1C(F)(F)F
2578,ChemBL,C[C@@H](CN(CC1)C(CC[C@](C2CC2)(C(N2)=O)NC2=O)=O)N1c1cc(F)cc(F)c1
2579,ChemBL,CC(C)(Cc(cc1)ccc1Oc1ncccc1C#N)NCC(COc(cccc1)c1-c1cccs1)O
2580,ChemBL,NC(c(cc1)cnc1Oc(ccc(CNCCC1CCOCC1)c1)c1F)=O
2581,ChemBL,CC(CCCN/C(/C)=C(\CCO1)/C1=O)Nc1cc(OC)cc2cccnc12
2582,ChemBL,CN(C)S(N[C@@H](C1)CN(C)[C@H](Cc2c[nH]3)[C@H]1c1c2c3ccc1)(=O)=O
2583,ChemBL,Oc(cc1)ccc1-c1c(C(c(cc2)ccc2OCCN2CCCCC2)=O)c(ccc(O)c2)c2s1
2584,ChemBL,CC(C)OCc(cc1)cc(c2c3CN4)c1n(CCCO)c2c(Cc1c-2cccc1)c2c3C4=O
2585,ChemBL,CC(C)([C@H](CC1)CC[C@@H]1Nc(cc1)nn2c1ncc2-c1cccc(C(F)(F)F)c1)O
2586,ChemBL,NCCCCN(Cc1nc(cccc2)c2[nH]1)C1c2ncccc2CCC1
2587,ChemBL,C[C@@H](CO)NC([C@@H](CN(C)[C@@H]1Cc2cn3C)C=C1c1c2c3ccc1)=O
2588,ChemBL,CNS(CCc(cc1)cc2c1[nH]cc2C1CCN(C)CC1)(=O)=O
2589,ChemBL,COc(c(C(NC1C(CCC2)CN2CC1)=O)c1)cc(N)c1Cl
2590,ChemBL,O[C@H](C[C@@H](c(c-1ccc2)c2F)n2c1cnc2)[C@H](CC1)CC[C@@H]1O
2591,ChemBL,CN[C@](CC1)(CC[C@@]11OCCc2c1[nH]c(cc1)c2cc1F)c1ccccc1
2592,ChemBL,CN(C1CCCCC1)C(CO/N=C(\c1ccccc1)/c(cc1)cc2c1N=C(NC(C1)=O)N1C2)=O
2593,ChemBL,CC(C)NCCN(c1cc2nc(-c3cn(C)nc3)cnc2cc1)c1cc(OC)cc(OC)c1
2594,ChemBL,CCN(CCn1c(C(N(C)C(N2C)=O)=O)c2nc1Cc1ccccc1)CCO
2595,ChemBL,COc(c(C(N1CCN(Cc(cc2)cc3c2OCO3)CC1)=O)c1)cc(N)c1Cl
2596,ChemBL,COc1cc(CCN(C2)c3cc(N)c(cc(c(OC)c4)OC)c4n3)c2cc1OC
2597,ChemBL,CCOCC1Oc2cc(NC=C(C(OCC)=O)C3=O)c3c(Cl)c2OC1
2598,ChemBL,CCOC(C(C1c2c3OCOc3ccc2)=C(C)NC(C)=C1C(OC)=O)=O
2599,ChemBL,CC(NCC(CN1c(cc2)cc(F)c2N2CCOCC2)OC1=O)=O
2600,ChemBL,[O-][N+](c1nccn1CC(CN1CCCCC1)O)=O
2601,ChemBL,[O-][N+](O[C@@H](CO[C@H]12)[C@@H]1OC[C@H]2O)=O
2602,ChemBL,OC(CN(CC1)CCN1C(C(c1ccccc1)c1ccccc1)=O)COc1cccc2ncccc12
2603,ChemBL,CN1CCC(COc(cc(c2c3)ncnc2Nc(ccc(Br)c2)c2F)c3OC)CC1
2604,ChemBL,CCCN(CCC)C(C(C1)=Cc(ccc(-c(cc2)ccc2C(N2CCCC2)=O)c2)c2N=C1N)=O
2605,ChemBL,O=C(Cc(cc1)ncc1-c(cc1)ccc1OCCN1CCOCC1)NCc1ccccc1
2606,ChemBL,CC(C)([C@H]([C@@H]1N(CCC2)C2=O)O)Oc(cc2)c1cc2S(c1ccccc1)(=O)=O
2607,ChemBL,O=C(c1c2cccc1)N(CCCCNCC(CC1)Oc3c1cccc3)S2(=O)=O
2608,ChemBL,COc(cccc1)c1N1CCN(CCc2c(-c(cc3)ccc3F)nc(O)o2)CC1
2609,ChemBL,CCOC(C(C1c2cccnc2SC)=C(C)NC(C)=C1C(OCC)=O)=O
2610,ChemBL,CC(NC[C@@H](CN1c(cc2)cc(F)c2N2CCSCC2)OC1=O)=O
2611,ChemBL,CCN(CC)CCOc(c(OC(C)=C1)c2C1=O)c1occc1c2O
2612,ChemBL,CCCCNc1c(C(OCC)=O)c(C)nc2c1cnn2CC
2613,ChemBL,COc1ccc(CCN(CC2)CCC2Nc2nc(cccc3)c3n2Cc(cc2)ccc2F)cc1
2614,ChemBL,O=C1Oc(cc(cc2)S(CCN3CCC(Cc(cc4)ccc4F)CC3)=O)c2N1
2615,ChemBL,O=C(C12CCN(CCCOc(cc3)ccc3F)CC2)NCN1c1ccccc1
2616,ChemBL,CC(C)CCNc(nccc1)c1C(N1CCN(Cc2ccccc2)CC1)=O
2617,ChemBL,CN(C(c1c2cccc1)Nc(cc1)ccc1OCCN1CCCCC1)C2=O
2618,ChemBL,CNC(c(cc1)cnc1Oc1cc(CCN(CC2)C3CCC3)c2cc1)=O
2619,ChemBL,CN(C)CCc1c[nH]c2c1cc(CS(N1CCCC1)(=O)=O)cc2
2620,ChemBL,OC(CN1CCCCC1)CO/N=C(/c1cnccc1)\Cl
2621,ChemBL,C[C@]12c(cc(cc3)OC(NC)=O)c3N(C)[C@H]1N(C)CC2
2622,ChemBL,O=C(CCCN(CC1)CCN1c(cc1)ccc1F)NC1c(cccc2)c2SCc2c1cccc2
2623,ChemBL,O=C(C12CCN(CCCC(c(cc3)ccc3F)c(cc3)ccc3F)CC2)NCN1c1ccccc1
2624,ChemBL,NC(C(C1CN(CCc(cc2)cc3c2OCC3)CC1)(c1ccccc1)c1ccccc1)=O
2625,ChemBL,NC(C1CCN(CCCN2c(cc(cc3)Cl)c3Sc3c2cccc3)CC1)=O
2626,ChemBL,Cc1ccc(CN(CC2)CCC2C(CCC(N2)=O)(c3ccccc3)C2=O)cc1
2627,ChemBL,CN(CC[N+]1(C)CCCC1)C(C(c1cccs1)(c1ccccc1)O)=O
2628,ChemBL,Fc1ccc([C@@H]2[C@@H](COc(cc3)cc4c3OCO4)CNCC2)cc1
2629,ChemBL,CCCN(CCC1)[C@@H](C2)[C@@H]1Cc1c2cnc(N)n1
2630,ChemBL,C[C@H]1N[C@@H](C)CN(CCCn2c(cccc3)c3c3c2cccc3)C1
2631,ChemBL,C[N+]1(CCC(c2cccs2)(c2ccccc2)O)CCOCC1
2632,ChemBL,COc1cc2c(CCC[C@H](CCNC3)[C@H]3C=C)ccnc2cc1
2633,ChemBL,COc1cc2c(CCC[C@H](CCNC3)[C@@H]3C=C)ccnc2cc1
2634,ChemBL,C1OC(c2ccccc2)(c2ccccc2)O[C@H]1[C@H]1NCCCC1
2635,ChemBL,C1OC(c2ccccc2)(c2ccccc2)OC1C1NCCCC1
2636,ChemBL,C1OC(c2ccccc2)(c2ccccc2)O[C@@H]1[C@@H]1NCCCC1
2637,ChemBL,OC1CN(CCCOCCc(cc2)cc3c2scc3)C1
2638,ChemBL,CN1C(Cc2c[nH]c3cccc4c23)C4OC(CSC)C1
2639,ChemBL,CC(CN(C)CC1C2)C1(O)Oc1c2c2ccccc2cc1
2640,ChemBL,Cc1cccc(C)c1NC(CC1(CCC2)N2CCC1)=O
2641,ChemBL,CCc1c(C)[nH]c(CC2C3CN(C)CC2)c1C3=O
2642,ChemBL,CCCN(CCC1)[C@H](C2)[C@H]1Cc1c2cn[nH]1
2643,ChemBL,CC[C@@H]1SC2(CCN(C)CC2)NC1=O
2644,ChemBL,C(C[C@H]1C2)C[C@@H]1c1c3N2CCNCc3ccc1
2645,ChemBL,CN(C)C(C(c(c1c2)cn(C)c1cc(OC)c2C(N1CCC(Cc(cc2)ccc2F)CC1)=O)=O)=O
2646,ChemBL,CN(C)CCN(c(cccc1)c1S[C@H]([C@H]1OC(c2cnccc2)=O)c(cc2)ccc2OC)C1=O
2647,ChemBL,O=C(C1CCCCC1)[N-]c1c[n+](N2CCOCC2)no1
2648,ChemBL,CCC(N(c(cccc1)c1N1C2CCN(CCC(c3ccccc3)(c3ccccc3)C#N)CC2)C1=O)=O
2649,ChemBL,CN1CCN(Cc(c2c3ccc(OC)c2)cn3S(c(cccc2)c2Br)(=O)=O)CC1
2650,ChemBL,COc(cc1)ccc1N(c1c2cccc1)N(CCCCN(CC1)CCN1c(cc1)ccc1F)C2=O
2651,ChemBL,O=C(COc(cc1)ccc1Cl)N1CCN(Cc(cc2)cc3c2OCO3)CC1
2652,ChemBL,CC(N=C1c(cc2)ccc2OC2CCCCC2)=CN(CC2)C1=NS2(=O)=O
2653,ChemBL,CC(N1c(cc2)ccc2OCCCN2CCCC2)=Nc2cccc(C(F)(F)F)c2C1=O
2654,ChemBL,CN(CN(C12CCN(CCCC(c(cc3)ccc3F)=O)CC2)c2ccccc2)C1=O
2655,ChemBL,CC1=C(c2ccccc2)Oc(c(C(OCCN2CCCCC2)=O)ccc2)c2C1=O
2656,ChemBL,Cc1c(C(c(cc2)ccc2OC)=O)c(cccc2)c2n1CCN1CCOCC1
2657,ChemBL,O=C(c(cc1)cnc1Oc(cc1)ccc1F)N(CCC1)CCN1C1CCC1
2658,ChemBL,CN(C(CC12CCN(CCCC(c(cc3)ccc3F)=O)CC2)=O)C1=O
2659,ChemBL,CN1CCN(CCC(N2c(cc(C(F)(F)F)cc3)c3Sc3c2cccc3)=O)CC1
2660,ChemBL,C(c(cc1)cc2c1OCO2)N(CC1)CCN1C(c1ccccc1)c1ccccc1
2661,ChemBL,O=C(CCN(CC1)CC1c1ccccc1)c(cc1)cc2c1OCCO2
2662,ChemBL,O=C(C1CCCCC1)N(CC1N2CCc3c1cccc3)CC2=O
2663,ChemBL,O=C(C1CCCCC1)N(CC1N2CCc3c1cccc3)CC2=O
2664,ChemBL,Cc(cccc1)c1N1CCN(CCCOc2ncccc2)CC1
2665,ChemBL,CN(C)CC1OC2(c(cccc3)c3OCc3c2cccc3)OC1
2666,ChemBL,CCC(N(C(C)CN1CCCCC1)c1ncccc1)=O
2667,ChemBL,COC([C@H]([C@@H](CC1)N(C/C=C/I)[C@@H]1C1)[C@H]1c(cc1)ccc1F)=O
2668,ChemBL,CCc1cccc2c1nc(Sc1cc(CC[C@H]([C@]3(C)CC4)N(C)C4=O)c3cc1)s2
2669,ChemBL,CN([C@@H](CC1)CC2c(cc3)ccc3I)[C@H]1[C@H]2C(OC)=O
2670,ChemBL,CN([C@H](CC1)C[C@@H]2c(cc3)ccc3I)[C@@H]1[C@H]2C(OC)=O
2671,ChemBL,CN([C@@H](CC1)C[C@@H]2c(cc3)cc(Cl)c3Cl)[C@H]1[C@@H]2/C=N/OC
2672,ChemBL,C(C1Oc(cccc2)c2OC1)N1CCCCC1
2673,ChemBL,CN([C@H](CC1)C2)[C@@H]1C[C@H]2OC(c1ccccc1)c(cc1)ccc1Cl
2674,ChemBL,CN([C@H](CC1)C2)[C@@H]1C[C@H]2OC1c(cccc2)c2C=Cc2c1cccc2
2675,ChemBL,CN([C@H](CC1)C2)[C@@H]1C[C@H]2OC(c1ccccc1)c1ccccc1
2676,ChemBL,Clc1ccc(CC2CN(CCCC3)C3CC2)cc1
2677,ChemBL,OC[C@@H]([C@@H]([C@@H]1O)O)O[C@@H]1N(C=CC(NO)=N1)C1=O
2678,ChemBL,NC(c(ncn1[C@@H]([C@@H]2O)O[C@H](CO)[C@H]2O)c1O)=O
2679,ChemBL,O[C@H]([C@H](Cc1ccccc1)NC(c1cc(cc(cc2)Cl)c2[nH]1)=O)C(N(C[C@H]1O)C[C@@H]1O)=O
2680,ChemBL,CC(CS[C@@H]1[C@@H]2NC([C@@H](c3cccc(NS(C)(=O)=O)c3)N)=O)=C(C(O)=O)N1C2=O
2681,ChemBL,CN(c1c(C(N2C)=O)n(CCNCC(c(cc3)cc(O)c3O)O)cn1)C2=O
2682,ChemBL,CNCCNc(ccc1c2c(-c3c4ccnc3)nn1CCNCCO)c2C4=O
2683,ChemBL,CC#CC(C(N1)=O)=CN([C@H]([C@@H]2O)O[C@@H](CO)[C@@H]2O)C1=O
2684,ChemBL,CC(C)(Cc1c[nH]c2c1cccc2)NCC(COc1c(cc[nH]2)c2ccc1)O
2685,ChemBL,N=C1N[C@H]([C@H](CCCCC(O)=O)SC2)[C@H]2N1
2686,ChemBL,CCS(N(CC1)CCN1c(cc1)ccc1Nc(nc1)nc(NC2CC2)c1C(N)=O)(=O)=O
2687,ChemBL,CC(C)C(C(OCCOCn1c(NC(N)=NC2=O)c2nc1)=O)N
2688,ChemBL,NC(C=CN1[C@H]2O[C@@H](COP(O)(O)=O)OC2)=NC1=O
2689,ChemBL,CC(OCC(CS[C@H]1[C@H]2NC([C@H](c3ccccc3)N)=O)=C(C(O)=O)N1C2=O)=O
2690,ChemBL,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](COC(CO)=O)C3)c2n1
2691,ChemBL,Cc(cc(c(NC(Nc1ncc(C)nc1)=O)c1)OCC2OCCNC2)c1Br
2692,ChemBL,CCNC(c1cc(C(c(cc(C(C)(C)O)cc2)c2Oc(c(C)c2)c(C)cc2F)=CN(C)C2=O)c2[nH]1)=O
2693,ChemBL,CC(CS[C@H]1[C@H]2NC([C@H](C3=CCC=CC3)N)=O)=C(C(O)=O)N1C2=O
2694,ChemBL,CCC(C(N1)=O)=CN([C@H](C2)O[C@@H](CO)[C@@H]2O)C1=O
2695,ChemBL,CNC(CC1)CN1c1cc(NCC2CC2)nc(N)n1
2696,ChemBL,CC(C)(C)NCC(CSc1nc(-c2ccc(C(N)=O)s2)cs1)O
2697,ChemBL,C[C@H](CO)NC([C@H](CN(C)[C@H]1Cc2c[nH]3)C=C1c1c2c3ccc1)=O
2698,ChemBL,OC(CCCC[C@H]([C@@H]1N2)SC[C@H]1NC2=O)=O
2699,ChemBL,CCS(c(cc1)ncc1Oc1cc(OC(C)CO)cc(C(Nc2nn(C)cc2)=O)c1)(=O)=O
2700,ChemBL,CCOC(NC(C(C(N1CC1)=C(C1=O)NC(OCC)=O)=O)=C1N1CC1)=O
2701,ChemBL,CN(C)CCN(C)c(cc(c(Nc1nc(-c2cn(C)c3c2cccc3)ccn1)c1)OC)c1NC(C=C)=O
2702,ChemBL,CN(C)C/C=C/C(Nc(cc1c(Nc(cc2)cc(Cl)c2F)ncnc1c1)c1O[C@@H]1COCC1)=O
2703,ChemBL,C=CC(Nc(cc1c(Nc(cc2)cc(Cl)c2F)ncnc1c1)c1OCCCN1CCOCC1)=O
2704,ChemBL,CC(C)(C1C(NO)=O)SCCN1S(c(cc1)ccc1Oc1ccncc1)(=O)=O
2705,ChemBL,CC(C(F)(F)F)Nc1c(-c(c(F)cc(OCCCNC)c2)c2F)c(Cl)nc2ncnn12
2706,ChemBL,NC(C(C1=O)=O)=C1NC/C=C\COc1nccc(CN2CCCCC2)c1
2707,ChemBL,COc1cc(Cc2c(N)nc(N)nc2)c(C=CC(C2CC2)O2)c2c1OC
2708,ChemBL,CNS(C[C@H](CC1)CC[C@@H]1N(C)c1ncnc2c1cc[nH]2)(=O)=O
2709,ChemBL,CNN(C=C(C(O)=O)C(c1c2)=O)c1cc(N1CCN(C)CC1)c2F
2710,ChemBL,NNC(O[C@@H](C[C@H]1CC2)C[C@H]2N1C(Oc1ccccc1)=O)=O
2711,ChemBL,COc(ccc(CNc1nc([C@H](CC2)CC[C@@H]2C(O)=O)nc2c1c(cccc1)c1s2)c1)c1Cl
2712,ChemBL,C[C@H]1NCc2c1ccc(-c(c(OC(F)F)c1N(C3CC3)C=C3C(O)=O)ccc1C3=O)c2
2713,ChemBL,Cc1cc(c(F)c(cc2)Oc(c3c4)ccnc3cc(OCC3(CC3)N)c4OC)c2[nH]1
2714,ChemBL,O=C(CCN(CC1)CCC1c1ccccc1)Nc(cc1)ccc1C(CC1)=NNC1=O
2715,ChemBL,NC(CC1)CN1c(c(Cl)c(c1c2)N(C3CC3)C=C(C(O)=O)C1=O)c2F
